"Notes"	"County"	"County Code"	"Year"	"Year Code"	Avg Daily Max Air Temperature (F)
	"Spotsylvania County, VA"	"51177"	"2009"	"2009"	66.00
	"Spotsylvania County, VA"	"51177"	"2010"	"2010"	66.54
	"Spotsylvania County, VA"	"51177"	"2011"	"2011"	68.55
"Total"	"Spotsylvania County, VA"	"51177"			67.27
	"Stafford County, VA"	"51179"	"2006"	"2006"	67.25
	"Stafford County, VA"	"51179"	"2007"	"2007"	67.60
	"Stafford County, VA"	"51179"	"2008"	"2008"	66.68
	"Stafford County, VA"	"51179"	"2009"	"2009"	65.65
	"Stafford County, VA"	"51179"	"2010"	"2010"	66.20
	"Stafford County, VA"	"51179"	"2011"	"2011"	68.03
"Total"	"Stafford County, VA"	"51179"			66.90
	"Surry County, VA"	"51181"	"2006"	"2006"	69.05
	"Surry County, VA"	"51181"	"2007"	"2007"	69.32
	"Surry County, VA"	"51181"	"2008"	"2008"	69.41
	"Surry County, VA"	"51181"	"2009"	"2009"	67.96
	"Surry County, VA"	"51181"	"2010"	"2010"	68.15
	"Surry County, VA"	"51181"	"2011"	"2011"	70.31
"Total"	"Surry County, VA"	"51181"			69.03
	"Sussex County, VA"	"51183"	"2006"	"2006"	69.42
	"Sussex County, VA"	"51183"	"2007"	"2007"	70.01
	"Sussex County, VA"	"51183"	"2008"	"2008"	69.84
	"Sussex County, VA"	"51183"	"2009"	"2009"	68.61
	"Sussex County, VA"	"51183"	"2010"	"2010"	68.80
	"Sussex County, VA"	"51183"	"2011"	"2011"	71.11
"Total"	"Sussex County, VA"	"51183"			69.63
	"Tazewell County, VA"	"51185"	"2006"	"2006"	60.80
	"Tazewell County, VA"	"51185"	"2007"	"2007"	62.48
	"Tazewell County, VA"	"51185"	"2008"	"2008"	60.43
	"Tazewell County, VA"	"51185"	"2009"	"2009"	59.05
	"Tazewell County, VA"	"51185"	"2010"	"2010"	59.48
	"Tazewell County, VA"	"51185"	"2011"	"2011"	62.33
"Total"	"Tazewell County, VA"	"51185"			60.76
	"Warren County, VA"	"51187"	"2006"	"2006"	63.56
	"Warren County, VA"	"51187"	"2007"	"2007"	63.85
	"Warren County, VA"	"51187"	"2008"	"2008"	62.66
	"Warren County, VA"	"51187"	"2009"	"2009"	61.99
	"Warren County, VA"	"51187"	"2010"	"2010"	62.92
	"Warren County, VA"	"51187"	"2011"	"2011"	64.40
"Total"	"Warren County, VA"	"51187"			63.23
	"Washington County, VA"	"51191"	"2006"	"2006"	63.37
	"Washington County, VA"	"51191"	"2007"	"2007"	65.25
	"Washington County, VA"	"51191"	"2008"	"2008"	63.02
	"Washington County, VA"	"51191"	"2009"	"2009"	61.27
	"Washington County, VA"	"51191"	"2010"	"2010"	61.79
	"Washington County, VA"	"51191"	"2011"	"2011"	64.31
"Total"	"Washington County, VA"	"51191"			63.17
	"Westmoreland County, VA"	"51193"	"2006"	"2006"	65.78
	"Westmoreland County, VA"	"51193"	"2007"	"2007"	65.90
	"Westmoreland County, VA"	"51193"	"2008"	"2008"	65.33
	"Westmoreland County, VA"	"51193"	"2009"	"2009"	64.32
	"Westmoreland County, VA"	"51193"	"2010"	"2010"	64.90
	"Westmoreland County, VA"	"51193"	"2011"	"2011"	66.18
"Total"	"Westmoreland County, VA"	"51193"			65.40
	"Wise County, VA"	"51195"	"2006"	"2006"	62.65
	"Wise County, VA"	"51195"	"2007"	"2007"	64.79
	"Wise County, VA"	"51195"	"2008"	"2008"	62.18
	"Wise County, VA"	"51195"	"2009"	"2009"	60.35
	"Wise County, VA"	"51195"	"2010"	"2010"	60.98
	"Wise County, VA"	"51195"	"2011"	"2011"	63.00
"Total"	"Wise County, VA"	"51195"			62.33
	"Wythe County, VA"	"51197"	"2006"	"2006"	62.15
	"Wythe County, VA"	"51197"	"2007"	"2007"	63.56
	"Wythe County, VA"	"51197"	"2008"	"2008"	61.70
	"Wythe County, VA"	"51197"	"2009"	"2009"	60.30
	"Wythe County, VA"	"51197"	"2010"	"2010"	60.54
	"Wythe County, VA"	"51197"	"2011"	"2011"	63.56
"Total"	"Wythe County, VA"	"51197"			61.97
	"York County, VA"	"51199"	"2006"	"2006"	67.38
	"York County, VA"	"51199"	"2007"	"2007"	67.59
	"York County, VA"	"51199"	"2008"	"2008"	67.51
	"York County, VA"	"51199"	"2009"	"2009"	66.15
	"York County, VA"	"51199"	"2010"	"2010"	66.47
	"York County, VA"	"51199"	"2011"	"2011"	68.21
"Total"	"York County, VA"	"51199"			67.22
	"Alexandria city, VA"	"51510"	"2006"	"2006"	66.53
	"Alexandria city, VA"	"51510"	"2007"	"2007"	66.93
	"Alexandria city, VA"	"51510"	"2008"	"2008"	65.81
	"Alexandria city, VA"	"51510"	"2009"	"2009"	64.69
	"Alexandria city, VA"	"51510"	"2010"	"2010"	65.99
	"Alexandria city, VA"	"51510"	"2011"	"2011"	67.08
"Total"	"Alexandria city, VA"	"51510"			66.17
	"Bedford city, VA"	"51515"	"2006"	"2006"	67.16
	"Bedford city, VA"	"51515"	"2007"	"2007"	67.92
	"Bedford city, VA"	"51515"	"2008"	"2008"	67.10
	"Bedford city, VA"	"51515"	"2009"	"2009"	65.05
	"Bedford city, VA"	"51515"	"2010"	"2010"	66.43
	"Bedford city, VA"	"51515"	"2011"	"2011"	69.65
"Total"	"Bedford city, VA"	"51515"			67.22
	"Bristol city, VA"	"51520"	"2006"	"2006"	65.32
	"Bristol city, VA"	"51520"	"2007"	"2007"	67.12
	"Bristol city, VA"	"51520"	"2008"	"2008"	65.07
	"Bristol city, VA"	"51520"	"2009"	"2009"	63.23
	"Bristol city, VA"	"51520"	"2010"	"2010"	63.73
	"Bristol city, VA"	"51520"	"2011"	"2011"	66.17
"Total"	"Bristol city, VA"	"51520"			65.11
	"Buena Vista city, VA"	"51530"	"2006"	"2006"	63.67
	"Buena Vista city, VA"	"51530"	"2007"	"2007"	64.08
	"Buena Vista city, VA"	"51530"	"2008"	"2008"	63.75
	"Buena Vista city, VA"	"51530"	"2009"	"2009"	61.77
	"Buena Vista city, VA"	"51530"	"2010"	"2010"	63.32
	"Buena Vista city, VA"	"51530"	"2011"	"2011"	66.38
"Total"	"Buena Vista city, VA"	"51530"			63.83
	"Charlottesville city, VA"	"51540"	"2006"	"2006"	67.67
	"Charlottesville city, VA"	"51540"	"2007"	"2007"	67.88
	"Charlottesville city, VA"	"51540"	"2008"	"2008"	67.52
	"Charlottesville city, VA"	"51540"	"2009"	"2009"	65.86
	"Charlottesville city, VA"	"51540"	"2010"	"2010"	66.85
	"Charlottesville city, VA"	"51540"	"2011"	"2011"	69.35
"Total"	"Charlottesville city, VA"	"51540"			67.52
	"Chesapeake city, VA"	"51550"	"2006"	"2006"	69.27
	"Chesapeake city, VA"	"51550"	"2007"	"2007"	70.67
	"Chesapeake city, VA"	"51550"	"2008"	"2008"	70.17
	"Chesapeake city, VA"	"51550"	"2009"	"2009"	68.57
	"Chesapeake city, VA"	"51550"	"2010"	"2010"	68.62
	"Chesapeake city, VA"	"51550"	"2011"	"2011"	70.62
"Total"	"Chesapeake city, VA"	"51550"			69.66
	"Clifton Forge city, VA"	"51560"	"2006"	"2006"	64.78
	"Clifton Forge city, VA"	"51560"	"2007"	"2007"	65.20
	"Clifton Forge city, VA"	"51560"	"2008"	"2008"	64.55
	"Clifton Forge city, VA"	"51560"	"2009"	"2009"	62.60
	"Clifton Forge city, VA"	"51560"	"2010"	"2010"	64.32
	"Clifton Forge city, VA"	"51560"	"2011"	"2011"	67.09
"Total"	"Clifton Forge city, VA"	"51560"			64.76
	"Colonial Heights city, VA"	"51570"	"2006"	"2006"	69.26
	"Colonial Heights city, VA"	"51570"	"2007"	"2007"	69.44
	"Colonial Heights city, VA"	"51570"	"2008"	"2008"	69.42
	"Colonial Heights city, VA"	"51570"	"2009"	"2009"	68.11
	"Colonial Heights city, VA"	"51570"	"2010"	"2010"	68.33
	"Colonial Heights city, VA"	"51570"	"2011"	"2011"	70.86
"Total"	"Colonial Heights city, VA"	"51570"			69.24
	"Covington city, VA"	"51580"	"2006"	"2006"	62.88
	"Covington city, VA"	"51580"	"2007"	"2007"	63.36
	"Covington city, VA"	"51580"	"2008"	"2008"	62.56
	"Covington city, VA"	"51580"	"2009"	"2009"	60.67
	"Covington city, VA"	"51580"	"2010"	"2010"	62.31
	"Covington city, VA"	"51580"	"2011"	"2011"	65.03
"Total"	"Covington city, VA"	"51580"			62.80
	"Danville city, VA"	"51590"	"2006"	"2006"	69.62
	"Danville city, VA"	"51590"	"2007"	"2007"	70.62
	"Danville city, VA"	"51590"	"2008"	"2008"	69.18
	"Danville city, VA"	"51590"	"2009"	"2009"	67.74
	"Danville city, VA"	"51590"	"2010"	"2010"	68.04
	"Danville city, VA"	"51590"	"2011"	"2011"	71.78
"Total"	"Danville city, VA"	"51590"			69.49
	"Emporia city, VA"	"51595"	"2006"	"2006"	69.69
	"Emporia city, VA"	"51595"	"2007"	"2007"	71.01
	"Emporia city, VA"	"51595"	"2008"	"2008"	70.01
	"Emporia city, VA"	"51595"	"2009"	"2009"	69.10
	"Emporia city, VA"	"51595"	"2010"	"2010"	69.43
	"Emporia city, VA"	"51595"	"2011"	"2011"	72.04
"Total"	"Emporia city, VA"	"51595"			70.21
	"Fairfax city, VA"	"51600"	"2006"	"2006"	65.73
	"Fairfax city, VA"	"51600"	"2007"	"2007"	66.03
	"Fairfax city, VA"	"51600"	"2008"	"2008"	65.02
	"Fairfax city, VA"	"51600"	"2009"	"2009"	63.93
	"Fairfax city, VA"	"51600"	"2010"	"2010"	64.98
	"Fairfax city, VA"	"51600"	"2011"	"2011"	66.42
"Total"	"Fairfax city, VA"	"51600"			65.35
	"Falls Church city, VA"	"51610"	"2006"	"2006"	65.66
	"Falls Church city, VA"	"51610"	"2007"	"2007"	66.01
	"Falls Church city, VA"	"51610"	"2008"	"2008"	64.88
	"Falls Church city, VA"	"51610"	"2009"	"2009"	63.81
	"Falls Church city, VA"	"51610"	"2010"	"2010"	65.03
	"Falls Church city, VA"	"51610"	"2011"	"2011"	66.24
"Total"	"Falls Church city, VA"	"51610"			65.27
	"Franklin city, VA"	"51620"	"2006"	"2006"	69.79
	"Franklin city, VA"	"51620"	"2007"	"2007"	71.24
	"Franklin city, VA"	"51620"	"2008"	"2008"	70.75
	"Franklin city, VA"	"51620"	"2009"	"2009"	69.57
	"Franklin city, VA"	"51620"	"2010"	"2010"	69.41
	"Franklin city, VA"	"51620"	"2011"	"2011"	71.39
"Total"	"Franklin city, VA"	"51620"			70.36
	"Fredericksburg city, VA"	"51630"	"2006"	"2006"	67.68
	"Fredericksburg city, VA"	"51630"	"2007"	"2007"	68.01
	"Fredericksburg city, VA"	"51630"	"2008"	"2008"	67.13
	"Fredericksburg city, VA"	"51630"	"2009"	"2009"	66.11
	"Fredericksburg city, VA"	"51630"	"2010"	"2010"	66.65
	"Fredericksburg city, VA"	"51630"	"2011"	"2011"	68.51
"Total"	"Fredericksburg city, VA"	"51630"			67.35
	"Galax city, VA"	"51640"	"2006"	"2006"	62.76
	"Galax city, VA"	"51640"	"2007"	"2007"	63.99
	"Galax city, VA"	"51640"	"2008"	"2008"	62.29
	"Galax city, VA"	"51640"	"2009"	"2009"	60.92
	"Galax city, VA"	"51640"	"2010"	"2010"	60.95
	"Galax city, VA"	"51640"	"2011"	"2011"	63.86
"Total"	"Galax city, VA"	"51640"			62.46
	"Hampton city, VA"	"51650"	"2006"	"2006"	66.30
	"Hampton city, VA"	"51650"	"2007"	"2007"	67.02
	"Hampton city, VA"	"51650"	"2008"	"2008"	66.36
	"Hampton city, VA"	"51650"	"2009"	"2009"	65.30
	"Hampton city, VA"	"51650"	"2010"	"2010"	65.65
	"Hampton city, VA"	"51650"	"2011"	"2011"	67.04
"Total"	"Hampton city, VA"	"51650"			66.28
	"Harrisonburg city, VA"	"51660"	"2006"	"2006"	63.90
	"Harrisonburg city, VA"	"51660"	"2007"	"2007"	64.07
	"Harrisonburg city, VA"	"51660"	"2008"	"2008"	63.47
	"Harrisonburg city, VA"	"51660"	"2009"	"2009"	62.12
	"Harrisonburg city, VA"	"51660"	"2010"	"2010"	63.41
	"Harrisonburg city, VA"	"51660"	"2011"	"2011"	65.45
"Total"	"Harrisonburg city, VA"	"51660"			63.74
	"Hopewell city, VA"	"51670"	"2006"	"2006"	69.27
	"Hopewell city, VA"	"51670"	"2007"	"2007"	69.45
	"Hopewell city, VA"	"51670"	"2008"	"2008"	69.47
	"Hopewell city, VA"	"51670"	"2009"	"2009"	68.12
	"Hopewell city, VA"	"51670"	"2010"	"2010"	68.33
	"Hopewell city, VA"	"51670"	"2011"	"2011"	70.84
"Total"	"Hopewell city, VA"	"51670"			69.25
	"Lexington city, VA"	"51678"	"2006"	"2006"	64.52
	"Lexington city, VA"	"51678"	"2007"	"2007"	64.86
	"Lexington city, VA"	"51678"	"2008"	"2008"	64.59
	"Lexington city, VA"	"51678"	"2009"	"2009"	62.96
	"Lexington city, VA"	"51678"	"2010"	"2010"	64.59
	"Lexington city, VA"	"51678"	"2011"	"2011"	67.24
"Total"	"Lexington city, VA"	"51678"			64.79
	"Lynchburg city, VA"	"51680"	"2006"	"2006"	67.49
	"Lynchburg city, VA"	"51680"	"2007"	"2007"	67.93
	"Lynchburg city, VA"	"51680"	"2008"	"2008"	67.61
	"Lynchburg city, VA"	"51680"	"2009"	"2009"	65.34
	"Lynchburg city, VA"	"51680"	"2010"	"2010"	66.77
	"Lynchburg city, VA"	"51680"	"2011"	"2011"	70.22
"Total"	"Lynchburg city, VA"	"51680"			67.56
	"Manassas city, VA"	"51683"	"2006"	"2006"	66.36
	"Manassas city, VA"	"51683"	"2007"	"2007"	66.68
	"Manassas city, VA"	"51683"	"2008"	"2008"	65.72
	"Manassas city, VA"	"51683"	"2009"	"2009"	64.63
	"Manassas city, VA"	"51683"	"2010"	"2010"	65.52
	"Manassas city, VA"	"51683"	"2011"	"2011"	67.11
"Total"	"Manassas city, VA"	"51683"			66.00
	"Manassas Park city, VA"	"51685"	"2006"	"2006"	66.05
	"Manassas Park city, VA"	"51685"	"2007"	"2007"	66.36
	"Manassas Park city, VA"	"51685"	"2008"	"2008"	65.32
	"Manassas Park city, VA"	"51685"	"2009"	"2009"	64.28
	"Manassas Park city, VA"	"51685"	"2010"	"2010"	65.30
	"Manassas Park city, VA"	"51685"	"2011"	"2011"	66.78
"Total"	"Manassas Park city, VA"	"51685"			65.68
	"Martinsville city, VA"	"51690"	"2006"	"2006"	68.33
	"Martinsville city, VA"	"51690"	"2007"	"2007"	69.38
	"Martinsville city, VA"	"51690"	"2008"	"2008"	68.07
	"Martinsville city, VA"	"51690"	"2009"	"2009"	66.51
	"Martinsville city, VA"	"51690"	"2010"	"2010"	67.16
	"Martinsville city, VA"	"51690"	"2011"	"2011"	70.62
"Total"	"Martinsville city, VA"	"51690"			68.34
	"Newport News city, VA"	"51700"	"2006"	"2006"	67.66
	"Newport News city, VA"	"51700"	"2007"	"2007"	67.88
	"Newport News city, VA"	"51700"	"2008"	"2008"	67.85
	"Newport News city, VA"	"51700"	"2009"	"2009"	66.40
	"Newport News city, VA"	"51700"	"2010"	"2010"	66.74
	"Newport News city, VA"	"51700"	"2011"	"2011"	68.50
"Total"	"Newport News city, VA"	"51700"			67.51
	"Norfolk city, VA"	"51710"	"2006"	"2006"	67.15
	"Norfolk city, VA"	"51710"	"2007"	"2007"	68.14
	"Norfolk city, VA"	"51710"	"2008"	"2008"	67.51
	"Norfolk city, VA"	"51710"	"2009"	"2009"	66.15
	"Norfolk city, VA"	"51710"	"2010"	"2010"	66.54
	"Norfolk city, VA"	"51710"	"2011"	"2011"	68.17
"Total"	"Norfolk city, VA"	"51710"			67.28
	"Norton city, VA"	"51720"	"2006"	"2006"	61.09
	"Norton city, VA"	"51720"	"2007"	"2007"	63.31
	"Norton city, VA"	"51720"	"2008"	"2008"	60.68
	"Norton city, VA"	"51720"	"2009"	"2009"	58.86
	"Norton city, VA"	"51720"	"2010"	"2010"	59.45
	"Norton city, VA"	"51720"	"2011"	"2011"	61.48
"Total"	"Norton city, VA"	"51720"			60.81
	"Petersburg city, VA"	"51730"	"2006"	"2006"	69.33
	"Petersburg city, VA"	"51730"	"2007"	"2007"	69.54
	"Petersburg city, VA"	"51730"	"2008"	"2008"	69.63
	"Petersburg city, VA"	"51730"	"2009"	"2009"	68.33
	"Petersburg city, VA"	"51730"	"2010"	"2010"	68.46
	"Petersburg city, VA"	"51730"	"2011"	"2011"	70.97
"Total"	"Petersburg city, VA"	"51730"			69.38
	"Poquoson city, VA"	"51735"	"2006"	"2006"	65.05
	"Poquoson city, VA"	"51735"	"2007"	"2007"	65.56
	"Poquoson city, VA"	"51735"	"2008"	"2008"	64.83
	"Poquoson city, VA"	"51735"	"2009"	"2009"	64.00
	"Poquoson city, VA"	"51735"	"2010"	"2010"	64.29
	"Poquoson city, VA"	"51735"	"2011"	"2011"	65.45
"Total"	"Poquoson city, VA"	"51735"			64.86
	"Portsmouth city, VA"	"51740"	"2006"	"2006"	69.11
	"Portsmouth city, VA"	"51740"	"2007"	"2007"	70.41
	"Portsmouth city, VA"	"51740"	"2008"	"2008"	69.86
	"Portsmouth city, VA"	"51740"	"2009"	"2009"	68.05
	"Portsmouth city, VA"	"51740"	"2010"	"2010"	68.45
	"Portsmouth city, VA"	"51740"	"2011"	"2011"	70.46
"Total"	"Portsmouth city, VA"	"51740"			69.39
	"Radford city, VA"	"51750"	"2006"	"2006"	64.09
	"Radford city, VA"	"51750"	"2007"	"2007"	65.10
	"Radford city, VA"	"51750"	"2008"	"2008"	63.58
	"Radford city, VA"	"51750"	"2009"	"2009"	61.92
	"Radford city, VA"	"51750"	"2010"	"2010"	62.74
	"Radford city, VA"	"51750"	"2011"	"2011"	65.74
"Total"	"Radford city, VA"	"51750"			63.86
	"Richmond city, VA"	"51760"	"2006"	"2006"	68.84
	"Richmond city, VA"	"51760"	"2007"	"2007"	69.00
	"Richmond city, VA"	"51760"	"2008"	"2008"	68.71
	"Richmond city, VA"	"51760"	"2009"	"2009"	67.42
	"Richmond city, VA"	"51760"	"2010"	"2010"	67.73
	"Richmond city, VA"	"51760"	"2011"	"2011"	70.16
"Total"	"Richmond city, VA"	"51760"			68.64
	"Roanoke city, VA"	"51770"	"2006"	"2006"	66.47
	"Roanoke city, VA"	"51770"	"2007"	"2007"	67.20
	"Roanoke city, VA"	"51770"	"2008"	"2008"	66.24
	"Roanoke city, VA"	"51770"	"2009"	"2009"	64.31
	"Roanoke city, VA"	"51770"	"2010"	"2010"	65.65
	"Roanoke city, VA"	"51770"	"2011"	"2011"	68.70
"Total"	"Roanoke city, VA"	"51770"			66.43
	"Salem city, VA"	"51775"	"2006"	"2006"	65.38
	"Salem city, VA"	"51775"	"2007"	"2007"	66.09
	"Salem city, VA"	"51775"	"2008"	"2008"	65.09
	"Salem city, VA"	"51775"	"2009"	"2009"	63.28
	"Salem city, VA"	"51775"	"2010"	"2010"	64.52
	"Salem city, VA"	"51775"	"2011"	"2011"	67.51
"Total"	"Salem city, VA"	"51775"			65.31
	"South Boston  city, VA"	"51780"	"2006"	"2006"	69.70
	"South Boston  city, VA"	"51780"	"2007"	"2007"	70.61
	"South Boston  city, VA"	"51780"	"2008"	"2008"	69.44
	"South Boston  city, VA"	"51780"	"2009"	"2009"	67.90
	"South Boston  city, VA"	"51780"	"2010"	"2010"	68.50
	"South Boston  city, VA"	"51780"	"2011"	"2011"	72.33
"Total"	"South Boston  city, VA"	"51780"			69.75
	"Staunton city, VA"	"51790"	"2006"	"2006"	63.66
	"Staunton city, VA"	"51790"	"2007"	"2007"	63.89
	"Staunton city, VA"	"51790"	"2008"	"2008"	63.43
	"Staunton city, VA"	"51790"	"2009"	"2009"	61.86
	"Staunton city, VA"	"51790"	"2010"	"2010"	63.42
	"Staunton city, VA"	"51790"	"2011"	"2011"	65.65
"Total"	"Staunton city, VA"	"51790"			63.65
	"Suffolk city, VA"	"51800"	"2006"	"2006"	69.62
	"Suffolk city, VA"	"51800"	"2007"	"2007"	70.98
	"Suffolk city, VA"	"51800"	"2008"	"2008"	70.54
	"Suffolk city, VA"	"51800"	"2009"	"2009"	69.15
	"Suffolk city, VA"	"51800"	"2010"	"2010"	69.06
	"Suffolk city, VA"	"51800"	"2011"	"2011"	71.04
"Total"	"Suffolk city, VA"	"51800"			70.07
	"Virginia Beach city, VA"	"51810"	"2006"	"2006"	67.93
	"Virginia Beach city, VA"	"51810"	"2007"	"2007"	69.07
	"Virginia Beach city, VA"	"51810"	"2008"	"2008"	68.55
	"Virginia Beach city, VA"	"51810"	"2009"	"2009"	67.04
	"Virginia Beach city, VA"	"51810"	"2010"	"2010"	67.23
	"Virginia Beach city, VA"	"51810"	"2011"	"2011"	69.04
"Total"	"Virginia Beach city, VA"	"51810"			68.14
	"Waynesboro city, VA"	"51820"	"2006"	"2006"	63.64
	"Waynesboro city, VA"	"51820"	"2007"	"2007"	63.99
	"Waynesboro city, VA"	"51820"	"2008"	"2008"	63.63
	"Waynesboro city, VA"	"51820"	"2009"	"2009"	62.02
	"Waynesboro city, VA"	"51820"	"2010"	"2010"	63.30
	"Waynesboro city, VA"	"51820"	"2011"	"2011"	65.73
"Total"	"Waynesboro city, VA"	"51820"			63.72
	"Williamsburg city, VA"	"51830"	"2006"	"2006"	68.45
	"Williamsburg city, VA"	"51830"	"2007"	"2007"	68.52
	"Williamsburg city, VA"	"51830"	"2008"	"2008"	68.70
	"Williamsburg city, VA"	"51830"	"2009"	"2009"	67.13
	"Williamsburg city, VA"	"51830"	"2010"	"2010"	67.41
	"Williamsburg city, VA"	"51830"	"2011"	"2011"	69.43
"Total"	"Williamsburg city, VA"	"51830"			68.28
	"Winchester city, VA"	"51840"	"2006"	"2006"	64.13
	"Winchester city, VA"	"51840"	"2007"	"2007"	64.25
	"Winchester city, VA"	"51840"	"2008"	"2008"	62.75
	"Winchester city, VA"	"51840"	"2009"	"2009"	62.28
	"Winchester city, VA"	"51840"	"2010"	"2010"	63.78
	"Winchester city, VA"	"51840"	"2011"	"2011"	64.57
"Total"	"Winchester city, VA"	"51840"			63.63
	"Adams County, WA"	"53001"	"2006"	"2006"	62.87
	"Adams County, WA"	"53001"	"2007"	"2007"	61.01
	"Adams County, WA"	"53001"	"2008"	"2008"	59.65
	"Adams County, WA"	"53001"	"2009"	"2009"	60.86
	"Adams County, WA"	"53001"	"2010"	"2010"	61.46
	"Adams County, WA"	"53001"	"2011"	"2011"	60.06
"Total"	"Adams County, WA"	"53001"			60.98
	"Asotin County, WA"	"53003"	"2006"	"2006"	59.44
	"Asotin County, WA"	"53003"	"2007"	"2007"	58.85
	"Asotin County, WA"	"53003"	"2008"	"2008"	56.86
	"Asotin County, WA"	"53003"	"2009"	"2009"	57.85
	"Asotin County, WA"	"53003"	"2010"	"2010"	58.02
	"Asotin County, WA"	"53003"	"2011"	"2011"	56.81
"Total"	"Asotin County, WA"	"53003"			57.97
	"Benton County, WA"	"53005"	"2006"	"2006"	66.09
	"Benton County, WA"	"53005"	"2007"	"2007"	64.13
	"Benton County, WA"	"53005"	"2008"	"2008"	63.18
	"Benton County, WA"	"53005"	"2009"	"2009"	64.41
	"Benton County, WA"	"53005"	"2010"	"2010"	64.26
	"Benton County, WA"	"53005"	"2011"	"2011"	63.43
"Total"	"Benton County, WA"	"53005"			64.25
	"Chelan County, WA"	"53007"	"2006"	"2006"	50.56
	"Chelan County, WA"	"53007"	"2007"	"2007"	49.65
	"Chelan County, WA"	"53007"	"2008"	"2008"	49.18
	"Chelan County, WA"	"53007"	"2009"	"2009"	50.31
	"Chelan County, WA"	"53007"	"2010"	"2010"	49.31
	"Chelan County, WA"	"53007"	"2011"	"2011"	48.33
"Total"	"Chelan County, WA"	"53007"			49.56
	"Clallam County, WA"	"53009"	"2006"	"2006"	52.82
	"Clallam County, WA"	"53009"	"2007"	"2007"	51.49
	"Clallam County, WA"	"53009"	"2008"	"2008"	50.77
	"Clallam County, WA"	"53009"	"2009"	"2009"	52.74
	"Clallam County, WA"	"53009"	"2010"	"2010"	52.13
	"Clallam County, WA"	"53009"	"2011"	"2011"	50.50
"Total"	"Clallam County, WA"	"53009"			51.74
	"Clark County, WA"	"53011"	"2006"	"2006"	59.85
	"Clark County, WA"	"53011"	"2007"	"2007"	58.42
	"Clark County, WA"	"53011"	"2008"	"2008"	57.64
	"Clark County, WA"	"53011"	"2009"	"2009"	59.95
	"Clark County, WA"	"53011"	"2010"	"2010"	58.93
	"Clark County, WA"	"53011"	"2011"	"2011"	57.76
"Total"	"Clark County, WA"	"53011"			58.76
	"Columbia County, WA"	"53013"	"2006"	"2006"	59.16
	"Columbia County, WA"	"53013"	"2007"	"2007"	58.16
	"Columbia County, WA"	"53013"	"2008"	"2008"	56.50
	"Columbia County, WA"	"53013"	"2009"	"2009"	57.70
	"Columbia County, WA"	"53013"	"2010"	"2010"	57.51
	"Columbia County, WA"	"53013"	"2011"	"2011"	56.58
"Total"	"Columbia County, WA"	"53013"			57.60
	"Cowlitz County, WA"	"53015"	"2006"	"2006"	56.99
	"Cowlitz County, WA"	"53015"	"2007"	"2007"	55.52
	"Cowlitz County, WA"	"53015"	"2008"	"2008"	54.73
	"Cowlitz County, WA"	"53015"	"2009"	"2009"	56.87
	"Cowlitz County, WA"	"53015"	"2010"	"2010"	55.77
	"Cowlitz County, WA"	"53015"	"2011"	"2011"	54.70
"Total"	"Cowlitz County, WA"	"53015"			55.76
	"Douglas County, WA"	"53017"	"2006"	"2006"	59.25
	"Douglas County, WA"	"53017"	"2007"	"2007"	57.89
	"Douglas County, WA"	"53017"	"2008"	"2008"	57.05
	"Douglas County, WA"	"53017"	"2009"	"2009"	58.17
	"Douglas County, WA"	"53017"	"2010"	"2010"	57.99
	"Douglas County, WA"	"53017"	"2011"	"2011"	56.80
