Year,State,County,Population,Deaths,Death Rate per 100k
2015,GA,Coweta,138427,13,9.391231479
2015,GA,Fayette,110714,14,12.645193923
2015,GA,Spalding,64051,14,21.857582239
2015,GA,Houston,150033,15,9.997800484
2015,GA,Muscogee,200579,15,7.478350176
2015,GA,Columbia,144052,17,11.801293977
2015,GA,Douglas,140733,17,12.079611747
2015,GA,Bartow,102747,18,17.518759672
2015,GA,Bibb,153721,18,11.709525699
2015,GA,Jackson,63360,18,28.409090909
2015,GA,Walton,88399,19,21.493455808
2015,GA,Carroll,114545,21,18.333406085
2015,GA,Hall,193535,23,11.884155321
2015,GA,Clayton,273955,24,8.760562866
2015,GA,Paulding,152238,24,15.764789343
2015,GA,Chatham,286956,25,8.712137052
2015,GA,Henry,217739,29,13.318698074
2015,GA,Forsyth,212438,33,15.533944021
2015,GA,Richmond,201793,40,19.822293142
2015,GA,Cherokee,235900,50,21.195421789
2015,GA,DeKalb,734871,77,10.478029477
2015,GA,Gwinnett,895823,88,9.823369125
2015,GA,Cobb,741334,102,13.758980433
2015,GA,Fulton,1010562,146,14.447406493
2015,ID,Bannock,83744,11,13.135269392
2015,ID,Canyon,207478,12,5.783745747
2015,ID,Twin Falls,82375,15,18.209408194
2015,ID,Kootenai,150346,19,12.637516129
2015,ID,Bonneville,110089,27,24.525611096
2015,ID,Ada,434211,31,7.139386151
2015,IL,Bureau,33587,11,32.750766666
2015,IL,Franklin,39485,11,27.858680512
2015,IL,Jefferson,38353,11,28.680937606
2015,IL,Whiteside,57079,11,19.271535941
2015,IL,Macon,107303,13,12.11522511
2015,IL,Adams,67013,15,22.383716592
2015,IL,Vermilion,79282,15,18.919805252
2015,IL,Kankakee,110879,17,15.332028608
2015,IL,McLean,173166,20,11.549611356
2015,IL,Tazewell,134800,21,15.578635015
2015,IL,LaSalle,111333,26,23.353363333
2015,IL,Champaign,208861,31,14.842407151
2015,IL,Kane,530847,31,5.839724064
2015,IL,St. Clair,264052,34,12.876251647
2015,IL,Peoria,186221,35,18.794872759
2015,IL,McHenry,307343,40,13.014775023
2015,IL,Sangamon,198712,43,21.639357462
2015,IL,Lake,703910,68,9.660325894
2015,IL,Madison,266209,72,27.046418416
2015,IL,Winnebago,287078,89,31.002027324
2015,IL,Will,687263,91,13.240928145
2015,IL,DuPage,933736,95,10.174181996
2015,IL,Cook,5238216,652,12.446985768
2015,IN,Boone,63344,11,17.365496337
2015,IN,Vigo,107896,11,10.195002595
2015,IN,Hendricks,158192,12,7.58571862
2015,IN,Jackson,44069,12,27.230025642
2015,IN,Fayette,23434,13,55.474950926
2015,IN,Dearborn,49455,17,34.374684056
2015,IN,La Porte,110884,17,15.331337253
2015,IN,Monroe,144705,17,11.748039114
2015,IN,Floyd,76778,18,23.444215791
2015,IN,Hancock,72520,19,26.199669057
2015,IN,Morgan,69648,19,27.280036756
2015,IN,Elkhart,203474,21,10.320728938
2015,IN,Johnson,149633,22,14.702639124
2015,IN,Howard,82556,29,35.127670914
2015,IN,Grant,67979,30,44.131275835
2015,IN,Hamilton,309697,30,9.686887506
2015,IN,Wayne,67001,31,46.26796615
2015,IN,Madison,129723,32,24.667946316
2015,IN,Tippecanoe,185826,33,17.758548319
2015,IN,Delaware,116852,34,29.09663506
2015,IN,Porter,167688,35,20.872095797
2015,IN,Clark,115371,36,31.203682034
2015,IN,Vanderburgh,181877,38,20.893241037
2015,IN,St. Joseph,268441,52,19.37110948
2015,IN,Allen,368450,58,15.741620301
2015,IN,Lake,487865,85,17.422852633
2015,IN,Marion,939020,243,25.878043066
2015,IA,Linn,219916,25,11.367976864
2015,IA,Scott,172126,32,18.591032151
2015,IA,Polk,467711,65,13.897470874
2015,KS,Wyandotte,163369,11,6.733223561
2015,KS,Douglas,118053,12,10.164925923
2015,KS,Reno,63718,12,18.832982831
2015,KS,Shawnee,178725,19,10.630857463
2015,KS,Johnson,580159,34,5.86046239
2015,KS,Sedgwick,511574,77,15.05158589
2015,KY,Butler,12938,10,77.291698872
2015,KY,Franklin,50375,11,21.836228288
2015,KY,Greenup,36068,11,30.49794832
2015,KY,Martin,12307,11,89.380027627
2015,KY,Perry,27565,11,39.90567749
2015,KY,Daviess,99259,12,12.089583816
2015,KY,Pulaski,63782,12,18.814085479
2015,KY,Clark,35757,13,36.356517605
2015,KY,Scott,52420,13,24.799694773
2015,KY,Bullitt,78702,14,17.788620365
2015,KY,Jessamine,51961,15,28.8678047
2015,KY,Laurel,60094,15,24.960894598
2015,KY,Warren,122851,15,12.209912821
2015,KY,Oldham,64875,16,24.662813102
2015,KY,Shelby,45632,16,35.063113604
2015,KY,Floyd,37756,17,45.025956139
2015,KY,Whitley,36129,18,49.821473055
2015,KY,Knox,31730,19,59.880239521
2015,KY,Boyd,48325,21,43.455768236
2015,KY,Bell,27337,25,91.451146797
2015,KY,Madison,87824,27,30.743304791
2015,KY,Pike,61792,27,43.694976696
2015,KY,Campbell,92066,46,49.964156149
2015,KY,Boone,127712,49,38.367577048
2015,KY,Fayette,314488,110,34.977487217
2015,KY,Kenton,165012,113,68.479868131
2015,KY,Jefferson,763623,214,28.024299949
2015,LA,Bossier Parish,125175,10,7.988815658
2015,LA,St. Mary Parish,52810,10,18.935807612
2015,LA,Vermilion Parish,59875,11,18.371607516
2015,LA,Iberia Parish,74103,12,16.193676369
2015,LA,St. Bernard Parish,45408,12,26.427061311
2015,LA,Lafourche Parish,98325,13,13.221459446
2015,LA,St. Landry Parish,83848,13,15.504245778
2015,LA,Rapides Parish,132141,14,10.594743494
2015,LA,St. Charles Parish,52812,14,26.509126714
2015,LA,Ascension Parish,119455,16,13.394165167
2015,LA,Washington Parish,46371,18,38.817364301
2015,LA,Calcasieu Parish,198788,22,11.067066423
2015,LA,Ouachita Parish,156761,26,16.585757937
2015,LA,Tangipahoa Parish,128755,26,20.193390548
2015,LA,Lafayette Parish,240098,30,12.494897917
2015,LA,Caddo Parish,251460,31,12.328004454
2015,LA,Terrebonne Parish,113972,37,32.464113993
2015,LA,Livingston Parish,137788,49,35.561877667
2015,LA,St. Tammany Parish,250088,61,24.391414222
2015,LA,East Baton Rouge Parish,446753,76,17.011637303
2015,LA,Orleans Parish,389617,105,26.949542756
2015,LA,Jefferson Parish,436275,118,27.047160621
2015,ME,Somerset,51113,10,19.564494356
2015,ME,Androscoggin,107233,25,23.313718725
2015,ME,Penobscot,152692,25,16.372828963
2015,ME,Kennebec,119980,29,24.170695116
2015,ME,York,201169,41,20.380873793
2015,ME,Cumberland,289977,70,24.139845574
2015,MD,Wicomico,102370,10,9.768486861
2015,MD,Allegany,72528,15,20.68166777
2015,MD,St. Mary's,111413,20,17.951226518
2015,MD,Worcester,51540,20,38.804811797
2015,MD,Calvert,90595,22,24.283900878
2015,MD,Charles,156118,24,15.3729871
2015,MD,Howard,313414,34,10.848270977
2015,MD,Cecil,102382,36,35.162430896
2015,MD,Frederick,245322,36,14.674590946
2015,MD,Carroll,167627,42,25.055629463
2015,MD,Harford,250290,51,20.376363418
2015,MD,Washington,149585,56,37.436908781
2015,MD,Prince George's,909535,66,7.256455222
2015,MD,Montgomery,1040116,82,7.883736045
2015,MD,Anne Arundel,564195,123,21.800973068
2015,MD,Baltimore,831128,239,28.756100143
2015,MD,Baltimore city,621849,329,52.906734593
2015,MA,Hampshire,161292,19,11.779877489
2015,MA,Franklin,70601,21,29.744621181
2015,MA,Berkshire,127828,40,31.29204869
2015,MA,Barnstable,214333,66,30.793204966
2015,MA,Hampden,470690,117,24.857124647
2015,MA,Norfolk,696023,161,23.131419508
2015,MA,Plymouth,510393,169,33.111739385
2015,MA,Bristol,556772,178,31.969998491
2015,MA,Suffolk,778121,196,25.188884505
2015,MA,Worcester,818963,219,26.741134825
2015,MA,Essex,776043,231,29.766391811
2015,MA,Middlesex,1585139,331,20.881449513
2015,MI,Shiawassee,68619,11,16.030545476
2015,MI,Van Buren,75077,11,14.651624332
2015,MI,Isabella,70698,13,18.388073213
2015,MI,Marquette,67215,14,20.828684073
2015,MI,Montcalm,62945,14,22.241639527
2015,MI,Eaton,108801,22,20.220402386
2015,MI,Bay,105659,23,21.768140906
2015,MI,Kalamazoo,260263,25,9.605668113
2015,MI,Livingston,187316,26,13.880287856
2015,MI,Ottawa,279955,26,9.287206873
2015,MI,Lenawee,98573,27,27.390867682
2015,MI,Berrien,154636,31,20.0470783
2015,MI,Muskegon,172790,34,19.677064645
2015,MI,Saginaw,193307,35,18.105914426
2015,MI,Jackson,159494,41,25.706296162
2015,MI,St. Clair,159875,41,25.645035184
2015,MI,Calhoun,134314,45,33.503581161
2015,MI,Monroe,149568,52,34.766795036
2015,MI,Washtenaw,358880,59,16.440035667
2015,MI,Ingham,286085,60,20.972787808
2015,MI,Kent,636369,95,14.928445603
2015,MI,Genesee,410849,118,28.72101429
2015,MI,Oakland,1242304,230,18.513986915
2015,MI,Macomb,864840,243,28.097682808
2015,MI,Wayne,1759335,611,34.72903114
2015,MN,Cass,28706,10,34.835922804
2015,MN,Clay,62324,13,20.858738207
2015,MN,Stearns,154708,17,10.988442744
2015,MN,Washington,251597,17,6.756837323
2015,MN,Anoka,344151,29,8.426533702
2015,MN,St. Louis,200431,32,15.965594145
2015,MN,Dakota,414686,40,9.645852525
2015,MN,Ramsey,538133,80,14.866213371
2015,MN,Hennepin,1223149,139,11.364110178
2015,MS,Tate,28296,10,35.340684196
2015,MS,Rankin,149039,12,8.051583814
2015,MS,Lamar,60618,13,21.445775182
2015,MS,Hinds,242891,17,6.999024254
2015,MS,Pearl River,55191,17,30.802123535
2015,MS,Harrison,201410,20,9.929993546
2015,MS,Jackson,141425,25,17.677214071
2015,MS,DeSoto,173323,30,17.308724174
2015,MO,Crawford,24526,10,40.773057164
2015,MO,Platte,96096,10,10.406260406
2015,MO,Webster,37483,11,29.346637142
2015,MO,Cass,101603,12,11.810674882
2015,MO,Lincoln,54696,13,23.767734386
2015,MO,Boone,174974,19,10.858756158
2015,MO,St. Francois,66520,19,28.562838244
2015,MO,Franklin,102426,23,22.455235975
2015,MO,Clay,235637,34,14.428973379
2015,MO,St. Charles,385590,54,14.004512565
2015,MO,Jefferson,224124,60,26.770894683
2015,MO,Greene,288072,83,28.812241384
2015,MO,St. Louis city,315685,100,31.677146523
2015,MO,Jackson,687623,113,16.433423547
2015,MO,St. Louis,1003362,149,14.850074051
2015,MT,Cascade,82278,10,12.153917208
2015,MT,Flathead,96165,11,11.438673114
2015,MT,Lewis and Clark,66418,13,19.573007317
2015,MT,Missoula,114181,13,11.385431902
2015,MT,Yellowstone,157048,28,17.828944017
2015,NE,Lancaster,306468,21,6.852265163
2015,NE,Douglas,550064,44,7.999069199
2015,NV,Nye,42477,15,35.313228335
2015,NV,Carson City,54521,25,45.853891161
2015,NV,Washoe,446903,81,18.124738478
2015,NV,Clark,2114801,380,17.968593735
2015,NH,Coos,31212,12,38.44675125
2015,NH,Grafton,89320,14,15.673981191
2015,NH,Carroll,47285,16,33.837369145
2015,NH,Belknap,60641,19,31.331937138
2015,NH,Merrimack,147994,29,19.595389002
2015,NH,Strafford,126825,40,31.539522965
2015,NH,Rockingham,301777,91,30.154716894
2015,NH,Hillsborough,406678,153,37.62190234
2015,NJ,Hunterdon,125488,15,11.953334183
2015,NJ,Salem,64180,19,29.60423808
2015,NJ,Warren,106869,22,20.585951024
2015,NJ,Cape May,94727,23,24.280300231
2015,NJ,Sussex,143673,27,18.792675033
2015,NJ,Cumberland,155854,28,17.965531844
2015,NJ,Somerset,333654,33,9.890485353
2015,NJ,Morris,499509,44,8.808650094
2015,NJ,Atlantic,274219,63,22.974338029
2015,NJ,Mercer,371398,63,16.962934642
2015,NJ,Union,555786,66,11.875074219
2015,NJ,Passaic,510916,69,13.505155446
2015,NJ,Gloucester,291479,70,24.015452228
2015,NJ,Hudson,674836,78,11.55836381
2015,NJ,Burlington,450226,88,19.545739251
2015,NJ,Middlesex,840900,88,10.464978
2015,NJ,Bergen,938506,89,9.483157273
2015,NJ,Monmouth,628715,111,17.655058333
2015,NJ,Essex,797434,117,14.672060634
2015,NJ,Ocean,588721,141,23.9502243
2015,NJ,Camden,510923,148,28.967182922
2015,NM,Valencia,75737,10,13.203586094
2015,NM,Chaves,65764,11,16.726476492
2015,NM,Otero,64362,12,18.64454181
2015,NM,San Juan,118737,14,11.790764463
2015,NM,Eddy,57578,18,31.261940324
2015,NM,Sandoval,139394,23,16.499992826
2015,NM,Rio Arriba,39465,27,68.415051311
2015,NM,Dona Ana,214295,36,16.799272032
2015,NM,Santa Fe,148686,41,27.574889364
2015,NM,Bernalillo,676685,181,26.748043772
2015,NY,Tioga,49453,10,20.221220148
2015,NY,Chemung,87071,12,13.781856186
2015,NY,St. Lawrence,111007,12,10.810129091
2015,NY,Cayuga,78288,14,17.882689557
2015,NY,Clinton,81251,15,18.461311245
2015,NY,Jefferson,117635,15,12.751307009
2015,NY,Tompkins,104926,16,15.248842041
2015,NY,Cattaraugus,77922,17,21.816688483
2015,NY,Putnam,99042,17,17.16443529
2015,NY,Schenectady,154604,17,10.995834519
2015,NY,Oswego,120146,18,14.981772177
2015,NY,Rensselaer,160266,19,11.855290579
2015,NY,Sullivan,74877,19,25.374948248
2015,NY,Saratoga,226249,21,9.28180898
2015,NY,Chautauqua,130779,26,19.880867723
2015,NY,Albany,309381,31,10.020007693
2015,NY,Ulster,180143,31,17.208550984
2015,NY,Rockland,326037,35,10.734977932
2015,NY,Broome,196567,37,18.823098486
2015,NY,Oneida,232500,38,16.344086022
2015,NY,Niagara,212652,49,23.042341478
2015,NY,Dutchess,295754,59,19.949011679
2015,NY,Orange,377647,72,19.06542353
2015,NY,Richmond,474558,82,17.279236679
2015,NY,Monroe,749600,89,11.872998933
2015,NY,Onondaga,468463,96,20.492546903
2015,NY,Westchester,976396,105,10.753833486
2015,NY,Queens,2339150,165,7.053844345
2015,NY,Nassau,1361350,187,13.736364638
2015,NY,New York,1644518,193,11.73596154
2015,NY,Kings,2636735,257,9.746902893
2015,NY,Erie,922578,271,29.374210094
2015,NY,Suffolk,1501587,273,18.180764751
2015,NY,Bronx,1455444,290,19.925191213
2015,NC,Lee,59660,10,16.761649346
2015,NC,Orange,141354,10,7.074437229
2015,NC,Sampson,63724,10,15.692674659
2015,NC,Lenoir,58106,11,18.930919354
2015,NC,Alexander,37325,12,32.15003349
2015,NC,Halifax,52456,12,22.876315388
2015,NC,Haywood,59868,12,20.044097013
2015,NC,Rockingham,91758,12,13.077878768
2015,NC,Stanly,60714,12,19.764798893
2015,NC,Surry,72743,12,16.496432646
2015,NC,Moore,94352,13,13.778192301
2015,NC,Richmond,45437,13,28.611043863
2015,NC,Alamance,158276,14,8.845308196
2015,NC,Harnett,128140,14,10.925550179
2015,NC,Nash,93919,14,14.906461951
2015,NC,Stokes,46351,14,30.204310587
2015,NC,Wayne,124132,14,11.278316631
2015,NC,Pender,57611,17,29.508253632
2015,NC,Pitt,175842,17,9.66776993
2015,NC,Henderson,112655,18,15.977985886
2015,NC,Carteret,68879,19,27.584604887
2015,NC,Onslow,186311,19,10.198002265
2015,NC,Iredell,169866,20,11.773986554
2015,NC,Robeson,134197,20,14.90346282
2015,NC,Rutherford,66390,20,30.125018828
2015,NC,Craven,103451,21,20.299465447
2015,NC,Durham,300952,22,7.310135836
2015,NC,Union,222742,23,10.325847842
2015,NC,Cabarrus,196762,24,12.197477155
2015,NC,Catawba,155056,24,15.478278815
2015,NC,Cleveland,96879,25,25.8053861
2015,NC,Davidson,164622,26,15.793757821
2015,NC,Johnston,185660,26,14.004093504
2015,NC,Wilkes,68502,27,39.414907594
2015,NC,Caldwell,81287,29,35.676061363
2015,NC,Brunswick,122765,32,26.066061174
2015,NC,Burke,88842,32,36.019000023
2015,NC,Randolph,142799,32,22.409120512
2015,NC,Rowan,139142,32,22.998088284
2015,NC,Gaston,213442,36,16.866408673
2015,NC,Buncombe,253178,40,15.799161065
2015,NC,Cumberland,323838,51,15.748615048
2015,NC,New Hanover,220358,56,25.413191261
2015,NC,Guilford,517600,59,11.398763524
2015,NC,Forsyth,369019,68,18.427235454
2015,NC,Wake,1024198,80,7.810989672
2015,NC,Mecklenburg,1034070,103,9.960640962
2015,OH,Logan,45386,10,22.033226105
2015,OH,Pickaway,56998,10,17.544475245
2015,OH,Crawford,42306,11,26.001040042
2015,OH,Gallia,30142,11,36.493928737
2015,OH,Huron,58469,11,18.813388291
2015,OH,Seneca,55610,11,19.780614997
2015,OH,Washington,61112,11,17.999738186
2015,OH,Delaware,193013,12,6.217197805
2015,OH,Pike,28217,12,42.527554311
2015,OH,Sandusky,59679,12,20.107575529
2015,OH,Adams,28024,13,46.388809592
2015,OH,Darke,52076,13,24.963514863
2015,OH,Guernsey,39258,13,33.114269703
2015,OH,Highland,43026,13,30.214289035
2015,OH,Geauga,94102,14,14.87747338
2015,OH,Muskingum,86290,14,16.224359717
2015,OH,Preble,41329,14,33.874519103
2015,OH,Hancock,75573,15,19.848358541
2015,OH,Fairfield,151408,16,10.567473317
2015,OH,Fayette,28679,16,55.789950835
2015,OH,Jefferson,67347,17,25.242401295
2015,OH,Miami,104224,17,16.311022413
2015,OH,Belmont,69154,18,26.028863117
2015,OH,Allen,104425,20,19.152501796
2015,OH,Ashtabula,98632,22,22.305134236
2015,OH,Clinton,41917,22,52.48467209
2015,OH,Erie,75550,24,31.767041694
2015,OH,Marion,65355,24,36.722515492
2015,OH,Wayne,116063,24,20.678424649
2015,OH,Wood,129730,24,18.499961458
2015,OH,Brown,43839,25,57.02684824
2015,OH,Lawrence,61109,25,40.910504181
2015,OH,Columbiana,104806,30,28.624315402
2015,OH,Licking,170570,30,17.588087002
2015,OH,Medina,176395,33,18.708013266
2015,OH,Scioto,76825,33,42.954767328
2015,OH,Portage,162275,35,21.568325374
2015,OH,Richland,121707,37,30.400880804
2015,OH,Ross,77170,40,51.833614099
2015,OH,Warren,224469,44,19.601815841
2015,OH,Greene,164427,46,27.975940691
2015,OH,Lake,229245,52,22.683155576
2015,OH,Mahoning,231900,63,27.166882277
2015,OH,Lorain,305147,64,20.973498019
2015,OH,Stark,375165,69,18.391907561
2015,OH,Clark,135959,76,55.899204907
2015,OH,Trumbull,203751,92,45.153152623
2015,OH,Clermont,201973,104,51.492031113
2015,OH,Lucas,433689,122,28.130757294
2015,OH,Summit,541968,192,35.426445842
2015,OH,Butler,376353,198,52.610182462
2015,OH,Montgomery,532258,247,46.406066231
2015,OH,Cuyahoga,1255921,285,22.692510118
2015,OH,Franklin,1251722,305,24.366432802
2015,OH,Hamilton,807598,350,43.338393607
2015,OK,Creek,70892,10,14.105964002
2015,OK,Garvin,27755,10,36.029544226
2015,OK,Le Flore,49605,10,20.159258139
2015,OK,McClain,38066,10,26.27016235
2015,OK,Cherokee,48447,11,22.705224266
2015,OK,Mayes,40887,12,29.349181892
2015,OK,Canadian,133378,14,10.496483678
2015,OK,Comanche,124648,14,11.231628265
2015,OK,Rogers,90802,14,15.418162596
2015,OK,Wagoner,76559,14,18.286550242
2015,OK,Pottawatomie,71875,15,20.869565217
2015,OK,Carter,48689,16,32.861631991
2015,OK,Muskogee,69699,19,27.260075467
2015,OK,Cleveland,274458,49,17.853369186
2015,OK,Tulsa,639242,107,16.738574749
2015,OK,Oklahoma,776864,134,17.248836347
2015,OR,Linn,120547,11,9.125071549
2015,OR,Yamhill,102659,11,10.715085867
2015,OR,Klamath,66016,12,18.177411537
2015,OR,Deschutes,175268,15,8.558322112
2015,OR,Josephine,84745,17,20.060180542
2015,OR,Douglas,107685,24,22.287226633
2015,OR,Jackson,212567,29,13.642757342
2015,OR,Marion,330700,33,9.978832779
2015,OR,Clackamas,401515,36,8.966041119
2015,OR,Washington,574326,42,7.31291984
2015,OR,Lane,362895,70,19.289326114
2015,OR,Multnomah,790294,128,16.196504086
2015,PA,Susquehanna,41666,10,24.000384006
2015,PA,Columbia,66672,11,16.498680106
2015,PA,Jefferson,44430,11,24.758046365
2015,PA,Mc Kean,42412,11,25.936055833
2015,PA,Wyoming,27800,11,39.568345324
2015,PA,Clearfield,80994,12,14.81591229
2015,PA,Venango,53119,12,22.590786724
2015,PA,Centre,160580,13,8.095653257
2015,PA,Pike,55949,14,25.022788611
2015,PA,Wayne,51198,14,27.344818157
2015,PA,Lycoming,116048,15,12.925685923
2015,PA,Northumberland,93246,15,16.086480921
2015,PA,Greene,37519,16,42.645059836
2015,PA,Mercer,114234,17,14.881733985
2015,PA,Carbon,63960,18,28.142589118
2015,PA,Franklin,153638,21,13.668493472
2015,PA,Somerset,75522,21,27.80646699
2015,PA,Lebanon,137067,26,18.968825465
2015,PA,Armstrong,67052,27,40.267255265
2015,PA,Crawford,86484,27,31.219647565
2015,PA,Schuylkill,144590,28,19.365101321
2015,PA,Indiana,86966,33,37.945863901
2015,PA,Cumberland,246338,34,13.802174248
2015,PA,Lawrence,88082,34,38.600395086
2015,PA,Beaver,168871,36,21.318047504
2015,PA,Blair,125593,37,29.460240619
2015,PA,Monroe,166397,39,23.437922559
2015,PA,Fayette,133628,49,36.668961595
2015,PA,Erie,278045,52,18.702008668
2015,PA,Butler,186818,53,28.369857294
2015,PA,Cambria,136411,53,38.853171665
2015,PA,Dauphin,272983,53,19.415128415
2015,PA,Berks,415271,55,13.244363319
2015,PA,Lackawanna,211917,59,27.841088728
2015,PA,Lehigh,360685,59,16.3577637
2015,PA,Washington,208261,70,33.611669972
2015,PA,Northampton,300813,71,23.602703341
2015,PA,Lancaster,536624,75,13.976266436
2015,PA,Chester,515939,80,15.505709008
2015,PA,York,442867,91,20.54792974
2015,PA,Luzerne,318449,101,31.716224576
2015,PA,Westmoreland,357956,134,37.434768519
2015,PA,Bucks,627367,147,23.431261128
2015,PA,Montgomery,819264,147,17.942934146
2015,PA,Delaware,563894,180,31.920892934
2015,PA,Allegheny,1230459,406,32.995817008
2015,PA,Philadelphia,1567442,563,35.918394429
2015,RI,Washington,126517,28,22.13141317
2015,RI,Kent,164801,45,27.305659553
2015,RI,Providence,633473,206,32.519144462
2015,SC,Laurens,66623,10,15.00983144
2015,SC,Georgetown,61298,11,17.945120559
2015,SC,Florence,138900,15,10.799136069
2015,SC,Oconee,75713,19,25.09476576
2015,SC,Berkeley,202786,26,12.821397927
2015,SC,Dorchester,152478,29,19.019137187
2015,SC,Pickens,121691,29,23.830850268
2015,SC,Aiken,165829,32,19.296986655
2015,SC,Richland,407051,38,9.33543954
2015,SC,York,251195,41,16.321980931
2015,SC,Anderson,194692,42,21.572535081
2015,SC,Lexington,281833,45,15.966902385
2015,SC,Horry,309199,50,16.170815559
2015,SC,Spartanburg,297302,54,18.163349052
2015,SC,Charleston,389262,66,16.955161305
2015,SC,Greenville,491863,102,20.737481778
2015,SD,Minnehaha,185197,19,10.259345454
2015,TN,Gibson,49399,10,20.243324764
2015,TN,Morgan,21498,10,46.515954973
2015,TN,Hardin,25756,11,42.708495108
2015,TN,Carter,56486,12,21.244202103
2015,TN,Claiborne,31709,12,37.844145195
2015,TN,McMinn,52639,12,22.796785653
2015,TN,McNairy,26066,12,46.036983043
2015,TN,Coffee,54277,13,23.951213221
2015,TN,Franklin,41449,13,31.363844725
2015,TN,Robertson,68570,13,18.958728307
2015,TN,Monroe,45771,14,30.587052937
2015,TN,Tipton,61870,14,22.628091159
2015,TN,Cheatham,39741,15,37.744394957
2015,TN,Maury,87757,15,17.092653577
2015,TN,Hawkins,56471,17,30.103947159
